horizonLength,bezierHeight,delta,steps,pitch_ascension,offset,Pf,des_vel
16,0.104,0.063,5,-0.2932,0.095, 0.225352 -0.150075    -0.003,0.225379 0.137904   -0.003,-0.154647 -0.150049    -0.003,-0.15462  0.13793   -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.225443 -0.150101    -0.003,0.225469 0.137877   -0.003,-0.154556 -0.150078    -0.003,-0.15453   0.1379   -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.225535 -0.150128    -0.003,0.225559  0.13785   -0.003,-0.154464 -0.150106    -0.003,-0.15444 0.137872   -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.225626 -0.150154    -0.003, 0.22565 0.137824   -0.003,-0.154373 -0.150134    -0.003,-0.154349  0.137844    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095,0.225716 -0.15018   -0.003, 0.22574 0.137797   -0.003,-0.154283 -0.150161    -0.003,-0.154258  0.137816    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.225806 -0.150207    -0.003,0.225831  0.13777   -0.003,-0.154193 -0.150188    -0.003,-0.154168  0.137789    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.225894 -0.150233    -0.003, 0.22592 0.137743   -0.003,-0.154104 -0.150214    -0.003,-0.154078  0.137763    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095,0.225976 -0.15026   -0.003,0.226004 0.137716   -0.003,-0.154022 -0.150239    -0.003,-0.153994  0.137737    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.226079 -0.150288    -0.003,0.226109 0.137688   -0.003,-0.153918 -0.150266    -0.003,-0.153889   0.13771    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.226195 -0.150314    -0.003,0.226226 0.137661   -0.003,-0.153803 -0.150291    -0.003,-0.153772  0.137684    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095,0.226324 -0.15034   -0.003,0.226357 0.137635   -0.003,-0.153673 -0.150315    -0.003,-0.15364  0.13766   -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.226451 -0.150365    -0.003,0.226487 0.137609   -0.003,-0.153545 -0.150338    -0.003,-0.15351 0.137636   -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.226577 -0.150391    -0.003,0.226616 0.137583   -0.003, -0.15342 -0.150361    -0.003,-0.153381  0.137613    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095,   0.2267 -0.150416    -0.003,0.226742 0.137557   -0.003,-0.153297 -0.150383    -0.003,-0.153254  0.137591    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095,  0.22682 -0.150442    -0.003,0.226866 0.137531   -0.003,-0.153176 -0.150405    -0.003,-0.15313 0.137569   -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.226939 -0.150468    -0.003,0.226989 0.137505   -0.003,-0.153057 -0.150426    -0.003,-0.153006  0.137547    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.227056 -0.150493    -0.003,0.227111 0.137479   -0.003,-0.152939 -0.150447    -0.003,-0.152885  0.137525    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.227172 -0.150519    -0.003,0.227231 0.137453   -0.003,-0.152823 -0.150468    -0.003,-0.152764  0.137504    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.227286 -0.150544    -0.003,0.227349 0.137428   -0.003,-0.152709 -0.150489    -0.003,-0.152645  0.137483    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.227399 -0.150569    -0.003,0.227467 0.137402   -0.003,-0.152595 -0.150509    -0.003,-0.152527  0.137462    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095,   0.2275 -0.150595    -0.003,0.227572 0.137376   -0.003,-0.152494  -0.15053    -0.003,-0.152422  0.137441    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.227588 -0.150621    -0.003,0.227665  0.13735   -0.003,-0.152406 -0.150551    -0.003,-0.152329   0.13742    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.227676 -0.150646    -0.003,0.227757 0.137324   -0.003,-0.152318 -0.150572    -0.003,-0.152236  0.137398    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.227763 -0.150672    -0.003,0.227849 0.137298   -0.003,-0.152229 -0.150593    -0.003,-0.152143  0.137377    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.227852 -0.150697    -0.003,0.227942 0.137272   -0.003, -0.15214 -0.150614    -0.003,-0.15205 0.137355   -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.227941 -0.150722    -0.003,0.228035 0.137247   -0.003,-0.152051 -0.150635    -0.003,-0.151956  0.137334    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.228031 -0.150746    -0.003,0.228129 0.137222   -0.003, -0.15196 -0.150656    -0.003,-0.151862  0.137312    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.228121 -0.150774    -0.003,0.228222 0.137194   -0.003,-0.151869  -0.15068    -0.003,-0.151768  0.137288    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095,0.228215 -0.15079   -0.003,0.228319 0.137178   -0.003,-0.151775 -0.150694    -0.003,-0.151671  0.137273    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095,  0.22831 -0.150809    -0.003,0.228416 0.137158   -0.003,-0.151679 -0.150712    -0.003,-0.151573  0.137255    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.228409 -0.150836    -0.003,0.228516  0.13713   -0.003,-0.151579  -0.15074    -0.003,-0.151472  0.137227    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095,  0.22851 -0.150854    -0.003,0.228618 0.137112   -0.003,-0.151478 -0.150758    -0.003,-0.15137 0.137208   -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.228614 -0.150877    -0.003,0.228722 0.137089   -0.003,-0.151373 -0.150783    -0.003,-0.151265  0.137183    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.228712 -0.150901    -0.003, 0.22882 0.137064   -0.003,-0.151274 -0.150809    -0.003,-0.151167  0.137156    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.228805 -0.150926    -0.003,0.228911 0.137039   -0.003,-0.151181 -0.150837    -0.003,-0.151074  0.137128    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.228902 -0.150944    -0.003,0.229007 0.137021   -0.003,-0.151083 -0.150859    -0.003,-0.150978  0.137106    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.229003 -0.150968    -0.003,0.229107 0.136996   -0.003, -0.15098 -0.150887    -0.003,-0.150877  0.137077    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095,  0.22911 -0.150993    -0.003,0.229212 0.136971   -0.003,-0.150873 -0.150915    -0.003,-0.150771  0.137049    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.229223 -0.151017    -0.003,0.229323 0.136947   -0.003, -0.15076 -0.150943    -0.003,-0.15066  0.13702   -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.229341 -0.151034    -0.003,0.229439 0.136929   -0.003, -0.15064 -0.150966    -0.003,-0.150543  0.136997    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.229466 -0.151058    -0.003,0.229561 0.136905   -0.003,-0.150514 -0.150995    -0.003,-0.150419  0.136968    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.229598 -0.151076    -0.003,0.229691 0.136887   -0.003,-0.150381 -0.151018    -0.003,-0.150288  0.136945    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.229738 -0.151099    -0.003,0.229828 0.136863   -0.003, -0.15024 -0.151047    -0.003,-0.150151  0.136914    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.229886 -0.151124    -0.003,0.229972 0.136838   -0.003,-0.150091 -0.151078    -0.003,-0.150005  0.136883    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095,  0.23004 -0.151145    -0.003,0.230124 0.136816   -0.003,-0.149936 -0.151105    -0.003,-0.149853  0.136856    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.230187 -0.151175    -0.003,0.230267 0.136786   -0.003,-0.149788 -0.151141    -0.003,-0.149708  0.136819    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.230309 -0.151204    -0.003,0.230385 0.136756   -0.003,-0.149666 -0.151177    -0.003,-0.14959 0.136783   -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.230428 -0.151252    -0.003,0.230499 0.136708   -0.003,-0.149545 -0.151233    -0.003,-0.149474  0.136727    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095,0.230556 -0.15129   -0.003,0.230623 0.136669   -0.003,-0.149417 -0.151279    -0.003,-0.149349   0.13668    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.230696 -0.151329    -0.003, 0.23076 0.136629   -0.003,-0.149275 -0.151325    -0.003,-0.149212  0.136634    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095,0.230844 -0.15137   -0.003,0.230904 0.136588   -0.003,-0.149127 -0.151372    -0.003,-0.149067  0.136586    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.231005 -0.151417    -0.003,0.231061  0.13654   -0.003,-0.148965 -0.151425    -0.003,-0.148908  0.136532    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.231174 -0.151453    -0.003,0.231227 0.136503   -0.003,-0.148795 -0.151468    -0.003,-0.148741  0.136488    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.231357 -0.151502    -0.003,0.231406 0.136454   -0.003,-0.148611 -0.151523    -0.003,-0.148561  0.136433    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.231529 -0.151539    -0.003,0.231574 0.136416   -0.003,-0.148438 -0.151567    -0.003,-0.148392  0.136388    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.231693 -0.151586    -0.003,0.231736 0.136368   -0.003,-0.148273  -0.15162    -0.003,-0.14823 0.136335   -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.231869 -0.151632    -0.003,0.231911 0.136322   -0.003,-0.148095 -0.151669    -0.003,-0.148054  0.136285    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.232006 -0.151571    -0.003,0.232041 0.136383   -0.003,-0.147958 -0.151617    -0.003,-0.147923  0.136337    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.232137 -0.151565    -0.003,0.232163 0.136389   -0.003,-0.147827 -0.151624    -0.003,-0.147801   0.13633    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.232287 -0.151575    -0.003,0.232305 0.136379   -0.003,-0.147676 -0.151645    -0.003,-0.147658  0.136309    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.232467 -0.151591    -0.003, 0.23248 0.136363   -0.003,-0.147497 -0.151669    -0.003,-0.147484  0.136285    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095,   0.2326 -0.151611    -0.003,0.232612 0.136342   -0.003,-0.147363  -0.15169    -0.003,-0.14735 0.136263   -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.232721 -0.151643    -0.003,0.232742 0.136311   -0.003,-0.147242 -0.151711    -0.003,-0.147221  0.136242    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.232794 -0.151587    -0.003,0.232827 0.136367   -0.003,-0.147169 -0.151639    -0.003,-0.147136  0.136315    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095,  0.23281 -0.151565    -0.003,0.232854 0.136392   -0.003,-0.147154 -0.151597    -0.003,-0.14711  0.13636   -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.232805 -0.151541    -0.003,0.232861 0.136421   -0.003,-0.147161 -0.151551    -0.003,-0.147105  0.136411    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.232772 -0.151509    -0.003,0.232838 0.136458   -0.003,-0.147196 -0.151496    -0.003,-0.14713 0.136472   -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.232649 -0.151666    -0.003,0.232691 0.136304   -0.003,-0.147319 -0.151682    -0.003,-0.147278  0.136288    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.232568 -0.151614    -0.003,0.232582 0.136358   -0.003,-0.147401 -0.151664    -0.003,-0.147388  0.136309    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.232543 -0.151557    -0.003,0.232528 0.136417   -0.003,-0.147427 -0.151641    -0.003,-0.147442  0.136333    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.232507 -0.151508    -0.003,0.232464 0.136467   -0.003,-0.147463 -0.151628    -0.003,-0.147506  0.136347    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.232466 -0.151457    -0.003,0.232394 0.136518   -0.003,-0.147505 -0.151613    -0.003,-0.147577  0.136362    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095,0.232427 -0.15141   -0.003,0.232327 0.136566   -0.003,-0.147545 -0.151602    -0.003,-0.147645  0.136374    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095,  0.23239 -0.151366    -0.003,0.232263  0.13661   -0.003,-0.147582 -0.151593    -0.003,-0.147709  0.136383    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.232346 -0.151329    -0.003,0.232193 0.136647   -0.003,-0.147626  -0.15159    -0.003,-0.147779  0.136387    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.232294 -0.151291    -0.003,0.232117 0.136685   -0.003,-0.147678 -0.151583    -0.003,-0.147856  0.136393    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095,0.232235 -0.15126   -0.003,0.232035 0.136717   -0.003,-0.147738 -0.151581    -0.003,-0.147937  0.136396    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.232168 -0.151221    -0.003,0.231948 0.136756   -0.003,-0.147804 -0.151569    -0.003,-0.148024  0.136408    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.232096 -0.151189    -0.003,0.231857 0.136788   -0.003,-0.147877 -0.151561    -0.003,-0.148116  0.136416    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.232016 -0.151157    -0.003,0.23176 0.13682  -0.003,-0.147957  -0.15155    -0.003,-0.148212  0.136427    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095,  0.23193 -0.151124    -0.003, 0.23166 0.136853   -0.003,-0.148043 -0.151537    -0.003,-0.148313  0.136441    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.231837 -0.151086    -0.003,0.231555 0.136892   -0.003,-0.148136 -0.151514    -0.003,-0.148418  0.136464    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095,  0.23174 -0.151054    -0.003,0.231447 0.136924   -0.003,-0.148233 -0.151496    -0.003,-0.148526  0.136482    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.231637 -0.151022    -0.003,0.231335 0.136956   -0.003,-0.148336 -0.151476    -0.003,-0.148638  0.136502    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095,0.231528 -0.15099   -0.003,0.231221 0.136988   -0.003,-0.148445 -0.151452    -0.003,-0.148752  0.136526    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.231436 -0.150954    -0.003,0.231124 0.137024   -0.003,-0.148536 -0.151422    -0.003,-0.148849  0.136556    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.231362 -0.150925    -0.003,0.231045 0.137053   -0.003,-0.148611 -0.151399    -0.003,-0.148928  0.136579    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.231284 -0.150896    -0.003,0.230964 0.137083   -0.003,-0.148689 -0.151374    -0.003,-0.149009  0.136605    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.231201 -0.150869    -0.003,0.230879  0.13711   -0.003,-0.148771 -0.151349    -0.003,-0.149093  0.136629    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095,0.231115 -0.15084   -0.003,0.230792 0.137139   -0.003,-0.148857 -0.151321    -0.003,-0.14918 0.136658   -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095,0.231025 -0.15081   -0.003,0.230703 0.137169   -0.003,-0.148947  -0.15129    -0.003,-0.149269  0.136689    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.230933 -0.150779    -0.003,0.230611   0.1372   -0.003,-0.149039 -0.151258    -0.003,-0.149361  0.136721    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.230837 -0.150747    -0.003,0.230518 0.137232   -0.003,-0.149135 -0.151224    -0.003,-0.149454  0.136756    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.230759 -0.150715    -0.003,0.230443 0.137264   -0.003,-0.149213 -0.151187    -0.003,-0.149529  0.136793    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.230719 -0.150679    -0.003,0.230408   0.1373   -0.003,-0.149252 -0.151146    -0.003,-0.149563  0.136834    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.230678 -0.150649    -0.003,0.230371 0.137331   -0.003,-0.149293  -0.15111    -0.003,-0.1496 0.13687  -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.230654 -0.150618    -0.003,0.230352 0.137362   -0.003,-0.149316 -0.151072    -0.003,-0.149619  0.136908    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.230609 -0.150587    -0.003, 0.23031 0.137394   -0.003,-0.149362 -0.151035    -0.003,-0.149661  0.136946    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.230597 -0.150556    -0.003,0.230303 0.137425   -0.003,-0.149374 -0.150998    -0.003,-0.149667  0.136983    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095,  0.23058 -0.150527    -0.003,0.230291 0.137454   -0.003, -0.14939 -0.150963    -0.003,-0.14968 0.137018   -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.230583 -0.150497    -0.003,0.230297 0.137484   -0.003,-0.149388 -0.150927    -0.003,-0.149674  0.137054    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.230563 -0.150466    -0.003, 0.23028 0.137516   -0.003,-0.149407 -0.150892    -0.003,-0.14969  0.13709   -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.230563 -0.150433    -0.003,0.230283 0.137549   -0.003,-0.149408 -0.150855    -0.003,-0.149688  0.137127    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095,0.230561  -0.1504   -0.003,0.230283 0.137582   -0.003, -0.14941 -0.150818    -0.003,-0.149687  0.137164    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.230557 -0.150361    -0.003,0.230282 0.137622   -0.003,-0.149414 -0.150774    -0.003,-0.149688  0.137208    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.230551 -0.150326    -0.003, 0.23028 0.137656   -0.003,-0.149419 -0.150736    -0.003,-0.149691  0.137247    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.230544 -0.150291    -0.003,0.230275 0.137692   -0.003,-0.149427 -0.150697    -0.003,-0.149695  0.137286    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.230535 -0.150254    -0.003,0.230269 0.137729   -0.003,-0.149435 -0.150656    -0.003,-0.149702  0.137327    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.230525 -0.150217    -0.003,0.230261 0.137767   -0.003,-0.149446 -0.150615    -0.003,-0.14971 0.137369   -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.230512 -0.150178    -0.003, 0.23025 0.137806   -0.003,-0.149459 -0.150572    -0.003,-0.149721  0.137412    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.230512 -0.150138    -0.003,0.230252 0.137847   -0.003,-0.149459 -0.150529    -0.003,-0.149719  0.137456    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.230559 -0.150101    -0.003,0.230301 0.137884   -0.003,-0.149412 -0.150489    -0.003,-0.14967 0.137496   -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.230603 -0.150066    -0.003,0.230347 0.137919   -0.003,-0.149368 -0.150451    -0.003,-0.149624  0.137534    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.230639 -0.150022    -0.003,0.230385 0.137964   -0.003,-0.149333 -0.150403    -0.003,-0.149587  0.137583    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.230671 -0.149984    -0.003, 0.23042 0.138002   -0.003,  -0.1493 -0.150362    -0.003,-0.149552  0.137624    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.230703 -0.149944    -0.003,0.230454 0.138042   -0.003,-0.149269 -0.150318    -0.003,-0.149518  0.137668    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.230735 -0.149901    -0.003,0.230489 0.138085   -0.003,-0.149237 -0.150271    -0.003,-0.149483  0.137716    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.230762 -0.149864    -0.003,0.230519 0.138123   -0.003, -0.14921 -0.150229    -0.003,-0.149454  0.137758    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.230786 -0.149824    -0.003,0.230545 0.138163   -0.003,-0.149187 -0.150185    -0.003,-0.149427  0.137802    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095,  0.23081 -0.149787    -0.003,0.230573 0.138201   -0.003,-0.149162 -0.150143    -0.003, -0.1494 0.137845   -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.230831 -0.149747    -0.003,0.230597 0.138241   -0.003,-0.149142 -0.150098    -0.003,-0.149376  0.137889    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.230831 -0.149708    -0.003,0.230599  0.13828   -0.003,-0.149142 -0.150055    -0.003,-0.149374  0.137933    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095,  0.23085 -0.149668    -0.003,0.230621  0.13832   -0.003,-0.149124 -0.150011    -0.003,-0.149353  0.137977    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.230847 -0.149629    -0.003,0.230621 0.138359   -0.003,-0.149126 -0.149968    -0.003,-0.149353  0.138021    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.230863 -0.149591    -0.003,0.230639 0.138398   -0.003,-0.149111 -0.149926    -0.003,-0.149335  0.138063    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.230877 -0.149554    -0.003,0.230655 0.138435   -0.003,-0.149097 -0.149886    -0.003,-0.149319  0.138103    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.230891 -0.149518    -0.003,0.230671 0.138472   -0.003,-0.149084 -0.149846    -0.003,-0.149303  0.138144    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.230904 -0.149481    -0.003,0.230686 0.138509   -0.003,-0.149071 -0.149805    -0.003,-0.149288  0.138184    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.230917 -0.149443    -0.003,0.230701 0.138547   -0.003,-0.149058 -0.149764    -0.003,-0.149274  0.138226    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095,  0.23093 -0.149405    -0.003,0.230716 0.138585   -0.003,-0.149045 -0.149723    -0.003,-0.149259  0.138267    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.230943 -0.149367    -0.003,0.230731 0.138624   -0.003,-0.149032 -0.149682    -0.003,-0.149244  0.138309    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.230957 -0.149328    -0.003,0.230747 0.138662   -0.003,-0.149018  -0.14964    -0.003,-0.149228   0.13835    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.230971 -0.149289    -0.003,0.230763 0.138702   -0.003,-0.149004 -0.149598    -0.003,-0.149212  0.138392    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095,0.230987 -0.14925   -0.003,0.230781 0.138741   -0.003,-0.148988 -0.149557    -0.003,-0.149195  0.138435    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.231004 -0.149211    -0.003,0.230799 0.138781   -0.003,-0.148971 -0.149514    -0.003,-0.149176  0.138477    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.231024 -0.149171    -0.003, 0.23082 0.138821   -0.003,-0.148952 -0.149472    -0.003,-0.149155   0.13852    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.231045 -0.149131    -0.003,0.230843 0.138861   -0.003,-0.14893 -0.14943   -0.003,-0.149132  0.138562    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.231068 -0.149092    -0.003,0.230868   0.1389   -0.003,-0.148907 -0.149389    -0.003,-0.149108  0.138604    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.231095 -0.149055    -0.003,0.230895 0.138937   -0.003,-0.14888 -0.14935   -0.003,-0.14908 0.138643   -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.231125 -0.149019    -0.003,0.230927 0.138974   -0.003, -0.14885 -0.149311    -0.003,-0.149048  0.138682    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.231159 -0.148982    -0.003,0.230962 0.139011   -0.003,-0.148816 -0.149272    -0.003,-0.149013  0.138721    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.231198 -0.148945    -0.003,0.231002 0.139048   -0.003,-0.148777 -0.149233    -0.003,-0.148973   0.13876    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.231242 -0.148908    -0.003,0.231047 0.139085   -0.003,-0.148733 -0.149194    -0.003,-0.148928  0.138799    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.231291 -0.148872    -0.003,0.231097 0.139122   -0.003,-0.148684 -0.149156    -0.003,-0.148878  0.138838    -0.003,0 0 0
16,0.104,0.063,5,-0.2932,0.095, 0.231346 -0.148835    -0.003,0.231152 0.139159   -0.003,-0.148629 -0.149118    -0.003,-0.148822  0.138876    -0.003,0 0 0
